Index,True_Valence,True_Arousal,Pred_Valence,Pred_Arousal
1354,2,1,1,1
1355,1,2,1,1
1356,2,2,1,1
1357,1,2,1,1
1358,2,2,1,1
1359,2,2,1,1
1360,2,2,1,1
1361,2,2,1,1
1362,1,2,1,1
1363,1,1,1,1
1364,1,1,1,1
1365,1,1,1,1
1366,1,2,1,1
1367,1,1,1,1
1368,2,2,1,1
1369,1,1,1,1
1370,1,2,1,1
1371,2,2,1,1
1372,1,1,1,1
1373,2,2,1,1
1374,2,2,1,1
1375,2,2,1,1
1376,1,1,1,1
1377,2,2,1,1
1378,1,1,1,1
1379,2,2,1,1
1380,2,2,1,1
1381,1,2,1,1
1382,1,1,1,1
1383,2,2,1,1
1384,2,2,1,1
1385,1,2,1,1
1386,1,1,1,1
1387,2,1,1,1
1388,2,2,1,1
1389,2,2,1,1
1390,1,1,1,1
1391,1,1,1,1
1392,2,1,1,1
1393,2,1,1,1
1394,2,1,1,1
1395,1,1,1,1
1396,1,1,1,1
1397,2,2,1,1
1398,2,2,1,1
1399,1,1,1,1
1400,1,2,1,1
1401,1,2,1,1
1402,2,2,1,1
1403,1,1,1,1
1404,2,2,1,1
1405,1,1,1,1
1406,1,2,1,1
1407,1,2,1,1
1408,1,1,1,1
1409,2,1,1,1
1410,2,2,1,1
1411,1,1,1,1
1412,1,1,1,1
1413,1,1,1,1
1414,1,1,1,1
1415,2,2,1,1
1416,2,2,1,1
1417,1,2,1,1
1418,1,1,1,1
1419,1,1,1,1
1420,1,1,1,1
1421,1,1,1,1
1422,1,1,1,1
1423,2,2,1,1
1424,1,2,1,1
1425,2,2,1,1
1426,1,2,1,1
1427,2,2,1,1
1428,1,1,1,1
1429,1,1,1,1
1430,2,2,1,1
1431,1,1,1,1
1432,1,1,1,1
1433,1,2,1,1
1434,1,1,1,1
1435,1,1,1,1
1436,1,1,1,1
1437,2,1,1,1
1438,1,1,1,1
1439,2,1,1,1
1440,2,2,1,1
1441,1,2,1,1
1442,2,2,1,1
1443,2,1,1,1
1444,1,1,1,1
1445,1,1,1,1
1446,1,1,1,1
1447,1,1,1,1
1448,1,1,1,1
1449,2,1,1,1
1450,1,1,1,1
1451,1,1,1,1
1452,1,1,1,1
1453,1,1,1,1
1454,2,2,1,1
1455,1,1,1,1
1456,2,2,1,1
1457,1,2,1,1
1458,1,2,1,1
1459,2,2,1,1
1460,1,2,1,1
1461,1,1,1,1
1462,1,1,1,1
1463,1,1,1,1
1464,1,1,1,1
1465,1,1,1,1
1466,2,1,1,1
1467,1,1,1,1
1468,1,1,1,1
1469,1,1,1,1
1470,1,1,1,1
1471,2,1,1,1
1472,1,1,1,1
1473,1,1,1,1
1474,1,2,1,1
1475,1,1,1,1
1476,1,1,1,1
1477,1,2,1,1
1478,2,2,1,1
1479,2,1,1,1
1480,1,1,1,1
1481,1,1,1,1
1482,1,1,1,1
1483,1,1,1,1
1484,1,2,1,1
1485,1,1,1,1
1486,1,1,1,1
1487,1,1,1,1
1488,1,2,1,1
1489,1,1,1,1
1490,1,2,1,1
1491,1,1,1,1
1492,2,2,1,1
1493,2,1,1,1
1494,1,2,1,1
1495,1,1,1,1
1496,2,2,1,1
1497,1,1,1,1
1498,2,1,1,1
1499,1,1,1,1
1500,1,1,1,1
1501,1,1,1,1
1502,1,1,1,1
1503,2,2,1,1
1504,1,1,1,2
1505,1,1,1,1
1506,2,1,1,1
1507,1,2,1,1
1508,2,2,1,1
1509,2,2,1,1
1510,1,1,1,1
1511,1,1,1,1
1512,1,1,1,2
1513,1,2,1,1
1514,2,2,1,1
1515,1,1,1,1
1516,1,2,1,1
1517,1,1,1,1
1518,1,1,1,1
1519,2,1,1,2
1520,1,1,1,1
1521,1,2,1,1
1522,1,1,1,1
1523,2,1,1,1
1524,1,1,1,1
1525,2,2,1,1
1526,2,1,1,1
1527,1,2,1,1
1528,1,1,1,1
1529,1,1,1,1
1530,1,1,1,1
1531,1,1,1,1
1532,1,2,1,1
1533,1,1,1,1
1534,2,2,1,1
1535,2,2,1,1
1536,1,2,1,1
1537,1,1,1,1
1538,2,2,1,1
1539,1,1,1,1
1540,1,1,1,1
1541,1,1,1,1
1542,1,2,1,1
1543,1,1,1,1
1544,1,1,1,1
1545,2,2,1,1
1546,2,2,1,1
1547,1,1,1,1
1548,2,2,1,1
1549,1,1,1,1
1550,1,1,1,1
1551,1,1,1,1
1552,1,1,1,1
1553,1,1,1,1
1554,1,1,1,1
1555,1,2,1,1
1556,1,1,1,1
1557,2,2,1,1
1558,1,1,1,1
1559,1,1,1,1
1560,1,1,1,1
1561,2,2,1,1
1562,1,1,1,1
1563,1,1,1,1
1564,2,2,1,1
1565,1,1,1,1
1566,1,1,1,1
1567,1,1,1,1
1568,2,2,1,1
1569,2,2,1,1
1570,1,1,1,1
1571,2,2,1,1
1572,2,1,1,1
1573,1,1,1,1
1574,2,2,1,1
1575,1,2,1,1
1576,1,1,1,1
1577,2,2,1,1
1578,1,1,1,1
1579,1,2,1,1
1580,2,2,1,1
1581,1,1,1,1
1582,2,1,1,1
1583,1,1,1,1
1584,2,1,1,1
1585,1,1,1,1
1586,2,2,1,1
1587,1,1,1,1
1588,2,2,1,1
1589,2,2,1,1
1590,1,1,1,1
1591,2,1,1,1
1592,2,2,1,1
1593,2,2,1,1
1594,1,2,1,1
1595,1,2,1,1
1596,2,1,1,1
1597,1,1,1,1
1598,1,1,1,1
1599,2,1,1,1
1600,2,2,1,1
1601,1,1,1,1
1602,2,2,1,1
1603,2,2,1,1
1604,2,1,1,1
1605,2,1,1,1
1606,2,1,1,1
1607,2,1,1,1
1608,1,1,1,1
1609,1,2,1,1
1610,2,2,1,1
1611,1,1,1,1
1612,1,2,1,1
1613,1,2,1,1
1614,1,2,1,1
1615,1,1,1,1
1616,1,1,1,1
1617,1,1,1,1
1618,1,1,1,1
1619,1,1,1,1
1620,1,1,1,1
1621,1,1,1,1
1622,2,1,1,1
1623,1,2,1,1
1624,2,1,1,1
1625,2,1,1,1
1626,1,2,1,1
1627,1,1,1,1
1628,2,1,1,1
1629,2,1,1,1
1630,1,2,1,1
1631,1,1,1,1
1632,1,1,1,1
1633,1,1,1,1
1634,2,2,1,1
1635,1,1,1,1
1636,1,1,1,1
1637,1,1,1,1
1638,1,1,1,1
1639,2,2,1,1
1640,1,2,1,1
1641,1,2,1,1
1642,1,1,1,1
1643,1,1,1,1
1644,2,1,1,1
1645,1,1,1,1
1646,1,1,1,1
1647,2,1,1,1
1648,1,1,1,1
1649,1,1,1,1
1650,1,1,1,1
1651,1,1,1,1
1652,1,1,1,1
1653,2,2,1,1
1654,1,2,1,1
1655,1,1,1,1
1656,2,2,1,1
1657,1,1,1,1
1658,2,1,1,1
1659,1,1,1,1
1660,2,1,1,1
1661,1,1,1,1
1662,2,1,1,1
1663,2,1,1,1
1664,1,1,1,1
1665,1,1,1,1
1666,1,1,1,1
1667,1,2,1,1
1668,2,2,1,1
1669,2,1,1,1
1670,1,2,1,1
1671,1,2,1,1
1672,2,2,1,1
1673,2,2,1,1
1674,1,2,1,1
1675,1,1,1,1
1676,2,1,1,1
1677,1,1,1,1
1678,1,1,1,1
1679,1,2,1,1
1680,1,1,1,1
1681,2,1,1,1
1682,1,2,1,1
1683,1,1,1,1
1684,1,1,1,1
1685,1,2,1,1
1686,1,1,1,1
1687,1,1,1,1
1688,1,1,1,1
1689,1,1,1,1
1690,1,1,1,1
1691,2,2,1,1
1692,2,1,1,1
1693,1,1,1,1
1694,2,2,1,1
1695,2,1,1,1
1696,1,2,1,1
1697,1,1,1,1
1698,2,1,1,1
1699,2,1,1,1
1700,1,1,1,1
1701,1,2,1,1
1702,2,1,1,1
1703,1,1,1,1
1704,1,2,1,1
1705,2,1,1,1
1706,1,2,1,1
1707,1,1,1,1
1708,2,2,1,1
1709,1,1,1,1
1710,1,1,1,1
1711,2,2,1,1
1712,1,1,1,1
1713,2,1,1,1
1714,1,1,1,1
1715,2,1,1,1
1716,2,2,1,1
1717,1,2,1,1
1718,2,2,1,1
1719,2,1,1,1
1720,2,2,1,1
1721,1,1,1,1
1722,1,1,1,1
1723,1,1,1,1
1724,1,2,1,1
1725,2,1,1,1
1726,1,2,1,1
1727,1,1,1,1
1728,1,1,1,1
1729,2,2,1,1
1730,2,1,1,1
1731,1,1,1,1
1732,1,2,1,1
1733,1,1,1,1
1734,1,1,1,1
1735,1,2,1,1
1736,1,1,1,1
1737,1,1,1,1
1738,2,2,1,1
1739,1,1,1,1
1740,2,2,1,1
1741,1,2,1,1
1742,2,2,1,1
1743,1,1,1,1
1744,2,1,1,1
1745,1,2,1,1
1746,1,1,1,1
1747,1,1,1,1
1748,1,1,1,1
1749,2,1,1,1
1750,2,1,1,1
1751,2,1,1,1
1752,1,1,1,1
1753,1,1,1,1
1754,2,1,1,1
1755,1,1,1,1
1756,2,2,1,1
1757,1,1,1,1
1758,1,1,1,1
1759,2,1,1,1
1760,1,2,1,1
1761,1,1,1,1
1762,2,1,1,1
1763,1,1,1,1
1764,1,1,1,1
1765,2,1,1,1
1766,1,1,1,1
1767,1,1,1,1
1768,1,2,1,1
1769,1,1,1,1
1770,1,1,1,1
1771,2,1,1,1
1772,1,1,1,1
1773,1,1,1,1
1774,2,2,1,1
1775,1,1,1,1
1776,1,2,1,1
1777,2,1,1,1
1778,1,1,1,1
1779,1,1,1,1
1780,1,1,1,1
1781,2,1,1,1
1782,1,2,1,1
1783,1,1,1,1
1784,1,1,1,1
1785,2,1,1,1
1786,1,1,1,1
1787,1,2,1,1
1788,1,1,1,1
1789,1,2,1,1
1790,2,2,1,1
1791,2,1,1,1
1792,2,2,1,1
1793,2,1,1,1
1794,1,1,1,1
1795,1,1,1,1
1796,2,1,1,1
1797,1,1,1,1
1798,1,2,1,1
1799,2,2,1,1
1800,2,1,1,1
1801,2,1,1,1
1802,1,1,1,1
1803,2,1,1,1
1804,1,1,1,1
1805,1,1,1,1
1806,2,1,1,1
1807,1,1,1,1
1808,2,1,1,1
1809,2,1,1,1
1810,1,1,1,1
1811,2,1,1,1
1812,1,1,1,1
1813,1,1,1,1
1814,1,2,1,1
1815,1,2,1,1
1816,2,1,1,1
1817,1,1,1,1
1818,1,1,1,1
1819,1,1,1,1
1820,1,1,1,1
1821,1,1,1,1
1822,1,1,1,1
1823,1,2,1,1
1824,1,1,1,1
1825,2,2,1,1
1826,2,1,1,1
1827,2,2,1,1
1828,1,1,1,1
1829,1,1,1,1
1830,1,1,1,1
1831,1,2,1,1
1832,1,1,1,1
1833,2,1,1,1
1834,2,1,1,1
1835,1,1,1,1
1836,1,2,1,1
1837,1,1,1,1
1838,1,1,1,1
1839,1,1,1,1
1840,1,1,1,1
1841,2,1,1,1
1842,2,2,1,1
1843,2,1,1,1
1844,2,2,1,1
1845,1,1,1,1
1846,2,2,1,1
1847,2,1,1,1
1848,2,2,1,1
1849,2,1,1,1
1850,2,1,1,1
1851,1,1,1,1
1852,2,2,1,1
1853,1,1,1,1
1854,1,2,1,1
1855,1,2,1,1
1856,1,2,1,1
1857,2,1,1,1
1858,2,1,1,1
1859,2,1,1,1
1860,1,1,1,1
1861,1,1,1,1
1862,1,1,1,1
1863,1,1,1,1
1864,1,1,1,1
1865,2,1,1,1
1866,1,1,1,1
1867,2,1,1,1
1868,1,1,1,1
1869,1,1,1,1
1870,2,1,1,1
1871,2,1,1,1
1872,2,1,1,1
1873,1,1,1,1
1874,1,1,1,1
1875,2,2,1,1
1876,1,1,1,1
1877,1,1,1,1
1878,2,2,1,1
1879,1,1,1,1
1880,1,1,1,1
1881,2,1,1,1
1882,2,2,1,1
1883,1,1,1,1
1884,2,1,1,1
1885,2,1,1,1
1886,1,1,1,1
1887,1,1,1,1
1888,1,1,1,1
1889,1,1,1,1
1890,2,1,1,1
1891,1,1,1,1
1892,2,2,1,1
1893,1,2,1,1
1894,2,1,1,1
1895,1,2,1,1
1896,2,1,1,1
1897,2,2,1,1
1898,1,1,1,1
1899,1,1,1,1
1900,1,1,1,1
1901,1,2,1,1
1902,1,1,1,1
1903,1,2,1,1
1904,2,1,1,1
1905,2,1,1,1
1906,2,1,1,1
1907,2,1,1,1
1908,1,1,1,1
1909,1,2,1,1
1910,2,2,1,1
1911,1,1,1,1
1912,1,1,1,1
1913,1,1,1,1
1914,2,1,1,1
1915,1,1,1,1
1916,2,1,1,1
1917,2,2,1,1
1918,1,1,1,1
1919,1,1,1,1
1920,2,2,1,1
1921,2,1,1,1
1922,2,1,1,1
1923,2,1,1,1
1924,1,1,1,1
1925,2,2,1,1
1926,2,1,1,1
1927,2,1,1,1
1928,2,1,1,1
1929,1,1,1,1
1930,1,1,1,1
1931,1,2,1,1
1932,1,1,1,1
1933,2,2,1,1
1934,2,2,1,1
1935,2,1,1,1
1936,1,1,1,1
1937,1,1,1,1
1938,2,2,1,1
1939,2,1,1,1
1940,1,2,1,1
1941,2,2,1,1
1942,1,1,1,1
1943,1,1,1,1
1944,2,1,1,1
1945,1,2,1,1
1946,1,2,1,1
1947,1,1,1,1
1948,1,2,1,1
1949,2,1,1,1
1950,1,1,1,1
1951,2,2,1,1
1952,1,1,1,1
1953,1,1,1,1
1954,2,2,1,1
1955,1,2,1,1
1956,1,1,1,1
1957,2,2,1,1
1958,1,1,1,1
1959,1,1,1,1
1960,1,1,1,1
1961,1,2,1,1
1962,1,1,1,1
1963,1,1,1,1
1964,1,2,1,1
1965,1,1,1,1
1966,1,2,1,1
1967,2,1,1,1
1968,1,2,1,1
1969,2,1,1,1
1970,2,2,1,1
1971,2,2,1,1
1972,2,1,1,1
1973,1,2,1,1
1974,1,2,1,1
1975,1,1,1,1
1976,1,1,1,1
1977,2,2,1,1
1978,1,1,1,1
1979,2,1,1,1
1980,2,1,1,1
1981,1,2,1,1
1982,2,1,1,1
1983,1,1,1,1
1984,2,1,1,1
1985,1,1,1,1
1986,1,2,1,1
1987,1,1,1,1
1988,1,2,1,1
1989,1,1,1,1
1990,2,2,1,1
1991,1,2,1,1
1992,2,2,1,1
1993,1,1,1,1
1994,1,1,1,1
1995,2,1,1,1
1996,2,2,1,1
1997,1,1,1,1
1998,2,1,1,1
1999,1,2,1,1
2000,2,2,1,1
2001,1,1,1,1
2002,1,1,1,1
2003,1,1,1,1
2004,1,1,1,1
2005,1,1,1,1
2006,2,1,1,1
2007,1,1,1,1
2008,1,1,1,1
2009,1,1,1,1
2010,2,2,1,1
2011,1,1,1,1
2012,1,1,1,1
2013,1,1,1,1
2014,1,2,1,1
2015,1,1,1,1
2016,1,1,1,1
2017,1,1,1,1
2018,1,1,1,1
2019,1,1,1,1
2020,1,1,1,1
2021,1,1,1,1
2022,2,1,1,1
2023,2,2,1,1
2024,2,2,1,1
2025,1,1,1,1
2026,2,2,1,1
2027,1,1,1,1
2028,1,1,1,1
2029,2,1,1,1
2030,1,1,1,1
2031,1,1,1,1
2032,2,2,1,1
2033,2,2,1,1
2034,2,2,1,1
2035,1,1,1,1
2036,1,1,1,1
2037,1,1,1,1
2038,2,1,1,1
2039,1,1,1,1
2040,1,2,1,1
2041,1,1,1,1
2042,2,2,1,1
2043,1,1,1,1
2044,1,1,1,1
2045,1,1,1,1
2046,1,2,1,1
2047,2,1,1,1
2048,1,1,1,1
2049,1,1,1,1
2050,1,1,1,1
2051,1,1,1,1
2052,1,1,1,1
2053,2,2,1,1
2054,1,2,1,1
2055,1,1,1,1
2056,1,1,1,1
2057,2,2,1,1
2058,2,1,1,1
2059,2,2,1,1
2060,2,1,1,1
2061,1,1,1,1
2062,2,1,1,1
2063,1,1,1,1
2064,1,1,1,1
2065,1,2,1,1
2066,1,1,1,1
2067,1,2,1,1
2068,2,1,1,1
2069,2,1,1,1
2070,1,2,1,1
2071,1,1,1,1
2072,1,1,1,1
2073,2,2,1,1
2074,1,1,1,1
2075,1,1,1,1
2076,2,2,1,1
2077,1,2,1,1
2078,1,1,1,1
2079,1,1,1,1
2080,1,1,1,1
2081,2,1,1,1
2082,1,1,1,1
2083,2,1,1,1
2084,1,1,1,1
2085,1,1,1,1
2086,1,1,1,1
2087,1,1,1,1
2088,1,1,1,1
2089,1,1,1,1
2090,1,1,1,1
2091,1,1,1,1
2092,1,1,1,1
2093,1,1,1,1
2094,1,1,1,1
2095,2,1,1,1
2096,2,2,1,1
2097,1,1,1,1
2098,1,1,1,1
2099,1,1,1,1
2100,1,1,1,1
2101,2,2,1,1
2102,2,2,1,1
2103,1,1,1,1
2104,2,2,1,1
2105,2,1,1,1
2106,1,1,1,1
2107,1,1,1,1
2108,2,2,1,1
2109,2,1,1,1
2110,1,1,1,1
2111,2,2,1,1
2112,1,1,1,1
2113,2,1,1,1
2114,1,1,1,1
2115,2,2,1,1
2116,2,2,1,1
2117,1,1,1,1
2118,2,1,1,1
2119,2,1,1,1
2120,1,1,1,1
2121,1,1,1,1
2122,1,1,1,1
2123,2,2,1,1
2124,1,1,1,1
2125,1,1,1,1
2126,1,1,1,1
2127,1,2,1,1
2128,1,1,1,1
2129,2,1,1,1
2130,2,1,1,1
2131,1,1,1,1
2132,1,2,1,1
2133,1,1,1,1
2134,1,1,1,1
2135,1,1,1,1
2136,1,1,1,1
2137,1,1,1,1
2138,1,1,1,1
2139,1,1,1,1
2140,2,2,1,1
2141,1,1,1,1
2142,2,2,1,1
2143,2,2,1,1
2144,1,1,1,1
2145,1,1,1,1
2146,2,2,1,1
2147,1,1,1,1
2148,1,1,1,1
2149,1,1,1,1
2150,2,1,1,1
2151,1,1,1,1
2152,1,1,1,1
2153,2,2,1,1
2154,2,1,1,1
2155,1,1,1,1
2156,2,2,1,1
2157,1,1,1,1
2158,2,2,1,1
2159,2,1,1,1
2160,1,2,1,1
2161,1,1,1,1
2162,1,1,1,1
2163,1,2,1,1
2164,1,1,1,1
2165,1,1,1,1
2166,1,1,1,1
2167,1,1,1,1
2168,1,2,1,1
2169,1,1,1,1
2170,2,2,1,1
2171,2,1,1,1
2172,1,1,1,1
2173,2,2,1,1
2174,2,2,1,1
2175,2,2,1,1
2176,1,2,1,1
2177,1,1,1,1
2178,2,2,1,1
2179,2,2,1,1
2180,2,2,1,1
2181,2,1,1,1
2182,1,2,1,1
2183,2,2,1,1
2184,2,2,1,1
2185,1,1,1,1
2186,1,1,1,1
2187,1,2,1,1
2188,2,2,1,1
2189,1,1,1,1
2190,1,1,1,1
2191,1,1,1,1
2192,2,1,1,1
2193,2,2,1,1
2194,2,1,1,1
2195,1,1,1,1
2196,1,1,1,1
2197,2,2,1,1
2198,1,2,1,1
2199,1,1,1,1
2200,2,2,1,1
2201,1,1,1,1
2202,2,1,1,1
2203,1,1,1,1
2204,2,2,1,1
2205,1,1,1,1
2206,2,1,1,1
2207,2,1,1,1
2208,1,1,1,1
2209,2,1,1,1
2210,2,1,1,1
2211,1,1,1,1
2212,1,1,1,1
2213,1,1,1,1
2214,1,1,1,1
2215,2,2,1,1
2216,1,1,1,1
2217,1,1,1,1
2218,1,1,1,1
2219,1,1,1,1
2220,1,1,1,1
2221,1,1,1,1
2222,1,1,1,1
2223,1,2,1,1
2224,1,1,1,1
2225,2,2,1,1
2226,1,1,1,1
2227,2,2,1,1
2228,1,1,1,1
2229,1,1,1,1
2230,1,2,1,1
2231,1,1,1,1
2232,1,1,1,1
2233,1,1,1,1
2234,1,1,1,1
2235,1,1,1,1
2236,1,2,1,1
2237,2,1,1,1
2238,1,2,1,1
2239,2,2,1,1
2240,2,2,1,1
2241,2,1,1,1
2242,2,2,1,1
2243,2,1,1,1
2244,1,1,1,1
2245,1,1,1,1
2246,1,1,1,1
2247,1,1,1,1
2248,1,1,1,1
2249,2,1,1,1
2250,1,1,1,1
2251,1,1,1,1
2252,1,1,1,1
2253,1,1,1,1
2254,1,2,1,1
2255,1,1,1,1
2256,1,2,1,1
2257,1,1,1,1
2258,2,1,1,1
2259,1,1,1,1
2260,1,1,1,1
2261,1,1,1,1
2262,1,1,1,1
2263,1,1,1,1
2264,1,1,1,1
2265,1,1,1,1
2266,1,1,1,1
2267,1,1,1,1
2268,1,1,1,1
2269,1,1,1,1
2270,1,1,1,1
2271,2,1,1,1
2272,1,1,1,1
2273,1,1,1,1
2274,1,1,1,1
2275,1,1,1,1
2276,1,1,1,1
2277,2,1,1,1
2278,2,2,1,1
2279,2,1,1,1
2280,1,1,1,1
2281,1,1,1,1
2282,1,1,1,1
2283,2,2,1,1
2284,2,1,1,1
2285,1,1,1,1
2286,1,1,1,1
2287,1,1,1,1
2288,1,1,1,1
2289,2,2,1,1
2290,1,1,1,1
2291,1,1,1,1
2292,2,2,1,1
2293,1,1,1,1
2294,2,1,1,1
2295,1,1,1,1
2296,2,1,1,1
2297,1,1,1,1
2298,2,1,1,1
2299,1,1,1,1
2300,1,1,1,1
2301,1,2,1,1
2302,1,1,1,1
2303,1,2,1,1
2304,1,1,1,1
2305,1,1,1,1
2306,2,1,1,1
2307,1,1,1,1
2308,2,2,1,1
2309,1,1,1,1
2310,1,1,1,1
2311,1,1,1,1
2312,1,1,1,1
2313,1,1,1,1
2314,1,1,1,1
2315,1,1,1,1
2316,2,1,1,1
2317,1,1,1,1
2318,1,1,1,1
2319,2,1,1,1
2320,1,1,1,1
2321,1,1,1,1
2322,2,1,1,1
2323,1,1,1,1
2324,1,1,1,1
2325,2,2,1,1
2326,2,1,1,1
2327,1,1,1,1
2328,2,1,1,1
2329,1,1,1,1
2330,1,1,1,1
2331,1,1,1,1
2332,1,1,1,1
2333,1,1,1,1
2334,2,2,1,1
2335,2,1,1,1
2336,1,1,1,1
2337,1,1,1,1
2338,2,2,1,1
2339,2,1,1,1
2340,1,2,1,1
2341,1,1,1,1
2342,2,1,1,1
2343,1,1,1,1
2344,1,1,1,1
2345,1,2,1,1
2346,1,1,1,1
2347,1,1,1,1
2348,2,2,1,1
2349,1,1,1,1
2350,1,1,1,1
2351,1,1,1,1
2352,1,1,1,1
2353,1,1,1,1
2354,1,1,1,1
2355,1,1,1,1
2356,1,1,1,1
2357,2,2,1,1
2358,1,1,1,1
2359,1,1,1,1
2360,1,1,1,1
2361,1,2,1,1
2362,1,1,1,1
2363,1,1,1,1
2364,2,2,1,1
2365,1,1,1,1
2366,1,2,1,1
2367,1,1,1,1
2368,1,2,1,1
2369,1,1,1,1
2370,1,1,1,1
2371,2,2,1,1
2372,2,1,1,1
2373,1,1,1,1
2374,1,2,1,1
2375,2,2,1,1
2376,1,1,1,1
2377,2,2,1,1
2378,1,1,1,1
2379,2,2,1,1
2380,2,1,1,1
2381,1,2,1,1
2382,2,1,1,1
2383,1,1,1,1
2384,2,1,1,1
2385,1,1,1,1
2386,1,1,1,1
2387,1,1,1,1
2388,2,2,1,1
2389,2,2,1,1
2390,1,1,1,1
2391,1,1,1,1
2392,2,2,1,1
2393,2,1,1,1
2394,1,1,1,1
2395,2,1,1,1
2396,1,1,1,1
2397,1,1,1,1
2398,1,1,1,1
2399,1,2,1,1
2400,2,1,1,1
2401,1,2,1,1
2402,1,1,1,1
2403,1,1,1,1
2404,1,1,1,1
2405,1,1,1,1
2406,1,2,1,1
2407,1,2,1,1
2408,1,2,1,1
2409,1,1,1,1
2410,2,1,1,1
2411,1,1,1,1
2412,1,1,1,1
2413,1,1,1,1
2414,2,1,1,1
2415,1,1,1,1
2416,1,1,1,1
2417,1,1,1,1
2418,1,1,1,1
2419,1,1,1,1
2420,1,1,1,1
2421,1,1,1,1
2422,2,2,1,1
2423,2,1,1,1
2424,2,1,1,1
2425,1,2,1,1
2426,2,2,1,1
2427,1,1,1,1
2428,1,2,1,1
2429,2,1,1,1
2430,1,1,1,1
2431,1,2,1,1
2432,2,2,1,1
2433,2,1,1,1
2434,2,1,1,1
2435,1,1,1,1
2436,1,1,1,1
2437,1,1,1,1
2438,1,1,1,1
2439,2,2,1,1
2440,2,1,1,1
2441,2,1,1,1
2442,1,1,1,1
2443,1,1,1,1
2444,1,1,1,1
2445,1,1,1,1
2446,1,1,1,1
2447,2,1,1,1
2448,1,1,1,1
2449,1,1,1,1
2450,1,1,1,1
2451,1,1,1,1
2452,1,2,1,1
2453,2,1,1,1
2454,2,1,1,1
2455,1,1,1,1
2456,1,1,1,1
2457,2,2,1,1
2458,2,1,1,1
2459,1,1,1,1
2460,2,2,1,1
2461,1,1,1,1
2462,1,2,1,1
2463,2,1,1,1
2464,1,1,1,1
2465,1,1,1,1
2466,1,1,1,1
2467,1,1,1,1
2468,1,1,1,1
2469,2,1,1,1
2470,2,1,1,1
2471,1,1,1,1
2472,1,1,1,1
2473,2,1,1,1
2474,1,1,1,1
2475,1,1,1,1
2476,2,2,1,1
2477,1,1,1,1
2478,1,1,1,1
2479,1,1,1,1
2480,2,2,1,1
2481,1,2,1,1
2482,1,1,1,1
2483,1,1,1,1
2484,1,1,1,1
2485,1,1,1,1
2486,1,1,1,1
2487,1,1,1,1
2488,1,1,1,1
2489,1,1,1,1
2490,1,2,1,1
2491,1,1,1,1
2492,2,2,1,1
2493,1,2,1,1
2494,2,1,1,1
2495,1,2,1,1
2496,2,2,1,1
2497,1,2,1,1
2498,1,2,1,1
2499,2,2,1,1
2500,1,1,1,1
2501,2,2,1,1
2502,2,2,1,1
2503,1,2,1,1
2504,1,1,1,1
2505,2,1,1,1
2506,1,1,1,1
2507,1,2,1,1
2508,2,1,1,1
2509,2,1,1,1
2510,1,1,1,1
2511,2,1,1,1
2512,1,1,1,1
2513,2,1,1,1
2514,1,1,1,1
2515,2,1,1,1
2516,2,1,1,1
2517,1,1,1,1
2518,2,1,1,1
2519,2,2,1,1
2520,1,1,1,1
2521,1,1,1,1
2522,1,1,1,1
2523,1,1,1,1
2524,1,1,1,1
2525,2,1,1,1
2526,1,1,1,1
2527,1,1,1,1
2528,1,1,1,1
2529,2,1,1,1
2530,1,2,1,1
2531,1,1,1,1
2532,2,1,1,1
2533,1,1,1,1
2534,1,1,1,1
2535,1,1,1,1
2536,1,2,1,1
2537,1,1,1,1
2538,2,2,1,1
2539,1,1,1,1
2540,2,1,1,1
2541,1,1,1,1
2542,2,2,1,1
2543,1,1,1,1
2544,2,1,1,1
2545,1,1,1,1
2546,1,1,1,1
2547,1,1,1,1
2548,1,1,1,1
2549,1,2,1,1
2550,1,2,1,1
2551,1,1,1,1
2552,1,1,1,1
2553,1,1,1,1
2554,2,1,1,1
2555,1,1,1,1
2556,2,1,1,1
2557,1,2,1,1
2558,2,2,1,1
2559,2,2,1,1
2560,2,1,1,1
2561,1,2,1,1
2562,1,2,1,1
2563,1,1,1,1
2564,1,1,1,1
2565,1,2,1,1
2566,1,2,1,1
2567,1,1,1,1
2568,2,1,1,1
2569,1,1,1,1
2570,1,1,1,1
2571,2,2,1,1
2572,1,1,1,1
2573,2,2,1,1
2574,2,1,1,1
2575,1,1,1,1
2576,1,1,1,1
2577,2,2,1,1
2578,2,2,1,1
2579,2,2,1,1
2580,2,2,1,1
2581,1,1,1,1
2582,2,1,1,1
2583,1,1,1,1
2584,2,1,1,1
2585,1,2,1,1
2586,1,1,1,1
2587,1,1,1,1
2588,1,1,1,1
2589,1,1,1,1
2590,1,1,1,1
2591,1,1,1,1
2592,2,1,1,1
2593,2,2,1,1
2594,1,1,1,1
2595,1,1,1,1
2596,1,1,1,1
2597,2,2,1,1
2598,2,1,1,1
2599,1,1,1,1
2600,2,2,1,1
2601,1,2,1,1
2602,2,1,1,1
2603,1,1,1,1
2604,1,1,1,1
2605,1,1,1,1
2606,1,2,1,1
2607,1,2,1,1
2608,1,2,1,1
2609,2,1,1,1
2610,2,1,1,1
2611,1,1,1,1
2612,1,1,1,1
2613,1,2,1,1
2614,1,1,1,1
2615,2,1,1,1
2616,2,2,1,1
2617,1,2,1,1
2618,1,1,1,1
2619,1,1,1,1
2620,1,1,1,1
2621,2,1,1,1
2622,1,1,1,1
