Index,True_Valence,True_Arousal,Pred_Valence,Pred_Arousal
1354,1,1,1,1
1355,1,1,1,1
1356,1,1,1,1
1357,1,0,1,1
1358,1,0,1,1
1359,1,0,1,1
1360,1,0,1,1
1361,0,0,1,1
1362,1,0,1,1
1363,1,0,1,1
1364,1,0,1,1
1365,1,0,1,1
1366,1,0,1,1
1367,1,0,1,1
1368,1,0,1,1
1369,1,0,1,1
1370,1,0,1,1
1371,1,0,1,1
1372,1,0,1,1
1373,1,0,1,1
1374,1,0,1,1
1375,1,0,1,1
1376,1,0,1,1
1377,1,0,1,1
1378,1,0,1,1
1379,1,0,1,1
1380,1,0,1,1
1381,1,0,1,1
1382,1,0,1,1
1383,1,0,1,1
1384,1,0,1,1
1385,1,0,1,1
1386,1,0,1,1
1387,1,0,1,1
1388,1,1,1,1
1389,1,0,1,1
1390,1,0,1,1
1391,1,0,1,1
1392,1,0,1,1
1393,1,0,1,1
1394,1,0,1,1
1395,1,0,1,1
1396,1,0,1,1
1397,1,0,1,1
1398,1,0,1,1
1399,1,0,1,1
1400,1,0,1,1
1401,1,0,1,1
1402,1,0,1,1
1403,1,0,1,1
1404,1,0,1,1
1405,1,0,1,1
1406,1,0,1,1
1407,1,0,1,1
1408,1,0,1,1
1409,1,0,1,1
1410,1,0,1,1
1411,1,0,1,1
1412,1,0,1,1
1413,1,0,1,1
1414,1,0,1,1
1415,1,0,1,1
1416,1,0,1,1
1417,1,0,1,1
1418,0,0,1,1
1419,0,1,1,1
1420,0,1,1,1
1421,0,1,1,1
1422,0,1,1,1
1423,0,1,1,1
1424,0,1,1,1
1425,0,1,1,1
1426,0,1,1,1
1427,0,1,1,1
1428,0,1,1,1
1429,0,1,1,1
1430,0,1,1,1
1431,0,1,1,1
1432,0,1,1,1
1433,0,1,1,1
1434,0,1,1,1
1435,0,1,1,1
1436,0,1,1,1
1437,0,1,1,1
1438,0,1,1,1
1439,0,1,1,1
1440,0,1,1,1
1441,0,1,1,1
1442,0,1,1,1
1443,0,1,1,1
1444,0,1,1,1
1445,0,1,1,1
1446,0,1,1,1
1447,0,1,1,1
1448,0,1,1,1
1449,0,1,1,1
1450,0,1,1,1
1451,0,1,1,1
1452,0,1,1,1
1453,0,1,1,1
1454,0,1,1,1
1455,0,1,1,1
1456,0,1,1,1
1457,0,0,1,1
1458,0,1,1,1
1459,0,1,1,1
1460,0,1,1,1
1461,0,1,1,1
1462,0,1,1,1
1463,0,1,1,1
1464,0,1,1,1
1465,0,1,1,1
1466,0,1,1,1
1467,0,1,1,1
1468,0,1,1,1
1469,0,1,1,1
1470,0,1,1,1
1471,0,1,1,1
1472,0,1,1,1
1473,0,1,1,1
1474,0,1,1,1
1475,0,1,1,1
1476,0,1,1,1
1477,0,1,1,1
1478,0,1,1,1
1479,0,1,1,1
1480,0,1,1,1
1481,0,1,1,1
1482,0,1,1,1
1483,0,1,1,1
1484,0,1,1,1
1485,0,1,1,1
1486,0,0,1,1
1487,0,1,1,1
1488,1,1,1,1
1489,1,1,1,1
1490,1,1,1,1
1491,1,1,1,1
1492,1,1,1,1
1493,1,1,1,1
1494,1,1,1,1
1495,1,1,1,1
1496,1,1,1,1
1497,1,1,1,1
1498,1,1,1,1
1499,1,1,1,1
1500,1,1,1,1
1501,1,1,1,1
1502,1,1,1,1
1503,1,1,1,1
1504,1,1,1,1
1505,1,1,1,1
1506,1,1,1,1
1507,1,1,1,1
1508,1,1,1,1
1509,1,1,1,1
1510,1,1,1,1
1511,1,1,1,1
1512,1,1,1,1
1513,1,1,0,0
1514,1,1,1,1
1515,1,1,1,1
1516,1,1,1,1
1517,1,1,1,1
1518,1,1,0,0
1519,1,1,0,0
1520,0,0,1,1
1521,1,1,1,1
1522,1,1,0,0
1523,1,1,1,1
1524,0,0,0,0
1525,0,0,0,0
1526,0,0,0,0
1527,0,0,1,1
1528,0,0,1,1
1529,0,0,1,1
1530,0,0,1,1
1531,0,0,1,1
1532,0,0,1,1
1533,0,0,1,1
1534,0,0,1,1
1535,0,0,1,1
1536,0,0,1,1
1537,0,0,1,1
1538,0,0,1,1
1539,0,0,1,1
1540,0,0,1,1
1541,0,0,1,1
1542,0,0,1,1
1543,0,0,1,1
1544,0,0,1,1
1545,0,0,1,1
1546,0,0,1,1
1547,0,0,1,1
1548,0,0,1,1
1549,0,0,1,1
1550,0,0,0,0
1551,0,0,1,1
1552,0,0,0,0
1553,0,0,0,0
1554,1,0,0,0
1555,1,0,0,0
1556,0,1,0,0
1557,1,0,0,0
1558,1,0,0,0
1559,1,1,0,0
1560,1,1,0,0
1561,1,1,1,1
1562,1,1,1,1
1563,1,1,1,1
1564,1,1,1,1
1565,1,1,0,0
1566,1,1,1,1
1567,1,1,1,1
1568,1,1,1,1
1569,1,1,1,1
1570,1,1,1,1
1571,1,1,1,1
1572,1,1,1,1
1573,1,1,0,0
1574,1,1,1,1
1575,1,1,1,1
1576,0,0,1,1
1577,0,0,1,1
1578,0,0,0,0
1579,0,0,0,0
1580,0,0,0,0
1581,0,0,1,1
1582,0,0,1,1
1583,0,0,1,1
1584,1,0,1,1
1585,1,0,1,1
1586,1,0,0,0
1587,1,0,0,0
1588,1,0,0,0
1589,1,0,1,1
1590,0,0,1,1
1591,0,0,0,0
1592,0,0,1,1
1593,0,0,0,0
1594,0,0,1,1
1595,0,0,1,1
1596,0,0,1,1
1597,0,0,1,1
1598,0,0,1,1
1599,0,0,1,1
1600,0,0,1,1
1601,0,0,1,1
1602,0,0,1,1
1603,0,0,1,1
1604,0,0,1,1
1605,0,0,1,1
1606,0,0,1,1
1607,0,0,1,1
1608,0,0,1,1
1609,1,1,1,1
1610,1,1,1,1
1611,1,1,0,0
1612,1,1,0,0
1613,1,1,0,0
1614,1,1,0,0
1615,1,1,0,0
1616,1,1,0,0
1617,1,0,1,1
1618,1,0,1,1
1619,1,0,1,1
1620,1,0,1,1
1621,1,0,1,1
1622,1,0,1,1
1623,1,0,1,1
1624,1,0,1,1
1625,1,0,1,1
1626,1,0,1,1
1627,1,0,1,1
1628,1,0,1,1
1629,1,0,1,1
1630,1,0,1,1
1631,1,0,1,1
1632,1,0,1,1
1633,1,0,0,0
1634,1,0,0,0
1635,1,0,0,0
1636,0,0,0,0
1637,0,0,0,0
1638,0,0,0,0
1639,1,0,1,1
1640,1,0,1,1
1641,1,0,1,1
1642,1,0,1,1
1643,1,0,1,1
1644,1,0,1,1
1645,1,0,1,1
1646,1,0,1,1
1647,1,0,1,1
1648,1,0,1,1
1649,1,0,1,1
1650,1,0,0,0
1651,1,0,1,1
1652,1,0,0,0
1653,1,0,0,0
1654,1,0,0,0
1655,1,1,0,0
1656,1,1,0,0
1657,1,1,1,1
1658,1,1,1,1
1659,1,1,1,1
1660,1,1,0,0
1661,1,1,1,1
1662,1,1,1,1
1663,1,1,1,1
1664,0,0,0,0
1665,1,1,0,0
1666,0,1,1,1
1667,0,1,1,1
1668,0,1,1,1
1669,0,1,1,1
1670,0,1,1,1
1671,0,1,1,1
1672,0,1,0,0
1673,0,1,1,1
1674,0,1,0,0
1675,0,1,1,1
1676,0,1,1,1
1677,0,1,1,1
1678,0,1,1,1
1679,0,1,1,1
1680,0,1,1,1
1681,0,1,1,1
1682,0,1,1,1
1683,0,1,1,1
1684,0,1,1,1
1685,0,1,1,1
1686,0,1,1,1
1687,0,1,0,0
1688,0,1,1,1
1689,0,1,0,0
1690,0,1,0,0
1691,0,1,1,1
1692,0,1,1,1
1693,0,1,1,1
1694,0,1,1,1
1695,0,1,1,1
1696,0,1,1,1
1697,0,1,1,1
1698,0,1,1,1
1699,0,1,1,1
1700,0,1,0,0
1701,0,1,0,0
1702,0,1,0,0
1703,0,0,1,1
1704,0,0,1,1
1705,0,0,1,1
1706,0,0,1,1
1707,0,0,1,1
1708,0,0,1,1
1709,0,0,1,1
1710,0,1,1,1
1711,0,1,1,1
1712,0,1,1,1
1713,0,1,1,1
1714,0,1,1,1
1715,0,1,1,1
1716,0,1,1,1
1717,0,1,1,1
1718,0,1,1,1
1719,0,1,1,1
1720,0,1,1,1
1721,0,1,1,1
1722,0,1,1,1
1723,0,1,1,1
1724,0,1,1,1
1725,0,1,1,1
1726,0,1,0,0
1727,0,1,0,0
1728,0,1,0,0
1729,0,1,0,0
1730,0,1,0,0
1731,0,1,0,0
1732,0,0,1,1
1733,1,0,1,1
1734,0,0,1,1
1735,0,0,0,0
1736,0,0,1,1
1737,0,1,1,1
1738,0,0,0,0
1739,0,0,0,0
1740,1,0,1,1
1741,1,0,1,1
1742,1,0,1,1
1743,1,0,1,1
1744,1,0,1,1
1745,1,1,1,1
1746,1,1,0,0
1747,1,1,1,1
1748,1,1,0,0
1749,1,1,1,1
1750,1,1,1,1
1751,1,1,1,1
1752,1,1,1,1
1753,1,1,0,0
1754,1,1,1,1
1755,1,1,1,1
1756,1,1,1,1
1757,1,1,1,1
1758,1,1,1,1
1759,1,1,1,1
1760,1,1,0,0
1761,1,1,0,0
1762,1,1,1,1
1763,1,1,0,0
1764,1,1,0,0
1765,1,1,0,0
1766,1,1,0,0
1767,0,0,0,0
1768,0,1,0,0
1769,0,0,0,0
1770,1,0,0,0
1771,1,0,0,0
1772,1,0,0,0
1773,1,0,0,0
1774,1,0,0,0
1775,1,0,0,0
1776,1,0,0,0
1777,1,0,0,0
1778,1,0,0,0
1779,1,0,0,0
1780,1,0,0,0
1781,1,0,1,1
1782,1,0,1,1
1783,1,0,0,0
1784,1,0,1,1
1785,1,0,1,1
1786,1,0,1,1
1787,1,1,0,0
1788,1,1,1,1
1789,1,1,0,0
1790,1,1,0,0
1791,1,1,0,0
1792,1,1,0,0
1793,1,1,0,0
1794,1,1,0,0
1795,1,1,1,1
1796,1,1,0,0
1797,1,1,0,0
1798,1,1,0,0
1799,1,1,0,0
1800,1,1,0,0
1801,0,0,0,0
1802,1,0,0,0
1803,1,0,0,0
1804,1,0,0,0
1805,1,0,0,0
1806,1,0,0,0
1807,1,0,0,0
1808,1,0,0,0
1809,1,0,0,0
1810,1,0,0,0
1811,1,0,0,0
1812,1,0,0,0
1813,1,0,0,0
1814,1,0,0,0
1815,1,0,0,0
1816,1,0,0,0
1817,1,0,0,0
1818,1,0,0,0
1819,1,0,0,0
1820,1,0,0,0
1821,1,0,0,0
1822,1,0,0,0
1823,1,0,0,0
1824,0,0,0,0
1825,0,0,0,0
1826,0,0,0,0
1827,0,0,0,0
1828,1,0,0,0
1829,1,0,0,0
1830,1,0,0,0
1831,0,0,0,0
1832,0,0,0,0
1833,0,0,0,0
1834,0,0,0,0
1835,0,0,0,0
1836,0,0,0,0
1837,0,0,0,0
1838,0,0,0,0
1839,0,0,0,0
1840,0,0,0,0
1841,0,0,0,0
1842,0,0,0,0
1843,0,0,0,0
1844,0,0,0,0
1845,0,0,0,0
1846,0,0,0,0
1847,0,0,0,0
1848,1,0,0,0
1849,1,0,0,0
1850,0,0,0,0
1851,0,0,0,0
1852,0,0,0,0
1853,0,0,0,0
1854,0,0,0,0
1855,0,0,0,0
1856,0,0,0,0
1857,0,0,0,0
1858,0,0,0,0
1859,0,0,0,0
1860,0,0,0,0
1861,0,0,0,0
1862,0,0,0,0
1863,1,0,0,0
1864,1,0,0,0
1865,1,0,0,0
1866,1,0,0,0
1867,1,0,0,0
1868,1,0,0,0
1869,1,0,0,0
1870,1,0,0,0
1871,1,0,0,0
1872,1,0,0,0
1873,1,0,0,0
1874,1,0,0,0
1875,1,0,0,0
1876,1,0,0,0
1877,1,0,0,0
1878,1,0,0,0
1879,1,0,0,0
1880,1,0,0,0
1881,1,0,0,0
1882,1,0,0,0
1883,1,0,0,0
1884,0,0,0,0
1885,0,0,0,0
1886,0,0,0,0
1887,0,0,0,0
1888,0,0,0,0
1889,1,0,0,0
1890,1,0,0,0
1891,1,0,0,0
1892,0,0,0,0
1893,0,0,0,0
1894,0,0,0,0
1895,0,0,0,0
1896,0,0,0,0
1897,0,0,0,0
1898,0,0,0,0
1899,0,0,0,0
1900,0,0,1,1
1901,1,0,1,1
1902,1,0,1,1
1903,1,0,1,1
1904,1,0,1,1
1905,1,0,1,1
1906,1,0,1,1
1907,1,0,1,1
1908,1,0,1,1
1909,1,0,1,1
1910,1,0,1,1
1911,0,0,1,1
1912,0,0,1,1
1913,0,0,1,1
1914,0,0,1,1
1915,0,0,1,1
1916,0,0,1,1
1917,0,0,1,1
1918,0,0,1,1
1919,0,0,1,1
1920,0,0,1,1
1921,0,0,1,1
1922,0,0,1,1
1923,0,0,1,1
1924,0,0,1,1
1925,0,1,1,1
1926,0,1,1,1
1927,0,1,1,1
1928,0,1,1,1
1929,0,1,1,1
1930,0,0,1,1
1931,1,0,1,1
1932,1,0,1,1
1933,1,0,1,1
1934,1,0,1,1
1935,0,0,1,1
1936,0,0,1,1
1937,0,1,1,1
1938,0,1,1,1
1939,0,1,1,1
1940,0,1,1,1
1941,0,1,1,1
1942,0,1,1,1
1943,0,1,1,1
1944,0,1,1,1
1945,0,1,1,1
1946,0,1,1,1
1947,0,1,1,1
1948,0,1,1,1
1949,0,1,1,1
1950,0,1,1,1
1951,0,0,1,1
1952,1,1,1,1
1953,1,1,1,1
1954,1,1,1,1
1955,1,1,1,1
1956,1,1,1,1
1957,1,1,1,1
1958,0,0,1,1
1959,0,0,1,1
1960,0,0,1,1
1961,0,0,1,1
1962,0,0,1,1
1963,0,0,1,1
1964,0,0,1,1
1965,0,0,1,1
1966,0,0,1,1
1967,0,0,1,1
1968,0,0,1,1
1969,0,1,1,1
1970,0,1,1,1
1971,0,1,1,1
1972,0,1,1,1
1973,0,1,1,1
1974,0,1,1,1
1975,0,1,1,1
1976,0,1,1,1
1977,0,1,1,1
1978,0,1,1,1
1979,0,1,1,1
1980,1,0,1,1
1981,1,1,1,1
1982,1,1,1,1
1983,1,1,1,1
1984,1,1,1,1
1985,1,1,1,1
1986,1,1,1,1
1987,1,1,1,1
1988,1,1,1,1
1989,1,1,1,1
1990,1,1,1,1
1991,1,1,1,1
1992,1,1,1,1
1993,1,1,1,1
1994,1,1,1,1
1995,1,1,1,1
1996,1,1,1,1
1997,1,1,1,1
1998,1,1,1,1
1999,1,1,1,1
2000,1,1,1,1
2001,1,1,1,1
2002,1,1,1,1
2003,1,1,1,1
2004,1,1,1,1
2005,1,1,1,1
2006,0,1,1,1
2007,0,1,1,1
2008,0,1,1,1
2009,0,1,1,1
2010,0,1,1,1
2011,0,1,1,1
2012,0,1,1,1
2013,0,1,1,1
2014,0,1,1,1
2015,0,1,1,1
2016,1,0,1,1
2017,1,0,1,1
2018,1,0,1,1
2019,1,0,1,1
2020,1,0,1,1
2021,1,0,1,1
2022,1,0,1,1
2023,1,0,1,1
2024,1,0,1,1
2025,0,0,1,1
2026,0,0,1,1
2027,0,0,1,1
2028,0,0,1,1
2029,0,0,1,1
2030,0,0,1,1
2031,0,0,1,1
2032,0,0,1,1
2033,0,0,1,1
2034,0,0,1,1
2035,0,0,1,1
2036,0,0,1,1
2037,0,0,1,1
2038,0,0,1,1
2039,0,0,1,1
2040,0,0,1,1
2041,0,0,1,1
2042,0,0,1,1
2043,0,0,1,1
2044,0,0,1,1
2045,0,0,1,1
2046,0,0,1,1
2047,0,0,1,1
2048,0,1,1,1
2049,1,0,1,1
2050,1,0,1,1
2051,1,0,1,1
2052,1,0,1,1
2053,1,0,1,1
2054,1,0,1,1
2055,1,0,1,1
2056,1,0,1,1
2057,1,0,1,1
2058,1,0,1,1
2059,1,0,1,1
2060,1,0,1,1
2061,1,0,1,1
2062,1,0,1,1
2063,1,0,1,1
2064,1,0,1,1
2065,1,0,1,1
2066,1,0,1,1
2067,1,0,1,1
2068,1,0,1,1
2069,1,0,1,1
2070,1,0,1,1
2071,1,0,1,1
2072,1,0,1,1
2073,1,1,1,1
2074,1,1,1,1
2075,1,1,1,1
2076,1,1,1,1
2077,1,1,1,1
2078,1,1,1,1
2079,1,1,1,1
2080,1,1,1,1
2081,1,1,1,1
2082,1,1,1,1
2083,1,1,1,1
2084,1,1,1,1
2085,1,1,1,1
2086,1,1,1,1
2087,1,1,1,1
2088,1,1,1,1
2089,1,1,1,1
2090,1,0,1,1
2091,1,0,1,1
2092,1,0,1,1
2093,1,0,1,1
2094,1,0,1,1
2095,1,0,1,1
2096,1,0,1,1
2097,1,0,1,1
2098,1,0,1,1
2099,1,0,1,1
2100,1,1,1,1
2101,1,1,1,1
2102,1,1,1,1
2103,1,1,1,1
2104,1,0,1,1
2105,1,0,1,1
2106,1,0,1,1
2107,1,0,1,1
2108,1,0,1,1
2109,1,0,1,1
2110,1,0,1,1
2111,1,0,1,1
2112,1,0,1,1
2113,1,0,1,1
2114,1,0,1,1
2115,1,0,1,1
2116,1,0,1,1
2117,1,0,1,1
2118,1,0,1,1
2119,1,0,1,1
2120,1,0,1,1
2121,1,0,1,1
2122,1,0,1,1
2123,1,0,1,1
2124,1,0,1,1
2125,1,0,1,1
2126,1,0,1,1
2127,1,0,1,1
2128,1,0,1,1
2129,1,0,1,1
2130,1,0,1,1
2131,1,0,1,1
2132,0,1,1,1
2133,1,1,1,1
2134,1,1,1,1
2135,1,1,1,1
2136,1,1,1,1
2137,1,1,1,1
2138,1,1,1,1
2139,1,1,1,1
2140,1,1,1,1
2141,1,1,1,1
2142,1,1,1,1
2143,1,1,1,1
2144,1,1,1,1
2145,1,1,1,1
2146,1,1,1,1
2147,1,1,1,1
2148,1,1,1,1
2149,1,1,1,1
2150,1,0,1,1
2151,1,0,1,1
2152,1,0,1,1
2153,1,0,1,1
2154,1,0,1,1
2155,1,0,1,1
2156,1,0,1,1
2157,1,0,1,1
2158,1,0,1,1
2159,1,0,1,1
2160,0,0,1,1
2161,0,0,1,1
2162,0,0,1,1
2163,0,1,1,1
2164,0,1,1,1
2165,0,1,1,1
2166,0,0,1,1
2167,0,0,1,1
2168,0,0,1,1
2169,0,1,1,1
2170,0,1,1,1
2171,0,1,1,1
2172,0,1,1,1
2173,0,1,1,1
2174,0,1,1,1
2175,0,1,1,1
2176,0,1,1,1
2177,0,1,1,1
2178,0,1,1,1
2179,0,1,1,1
2180,0,1,1,1
2181,0,1,1,1
2182,0,1,1,1
2183,0,1,1,1
2184,0,1,1,1
2185,0,1,1,1
2186,0,1,1,1
2187,0,1,1,1
2188,0,1,1,1
2189,0,1,1,1
2190,0,1,1,1
2191,0,1,1,1
2192,0,1,1,1
2193,0,1,1,1
2194,0,1,1,1
2195,0,1,1,1
2196,0,1,1,1
2197,0,1,1,1
2198,0,1,1,1
2199,0,0,0,0
2200,1,0,0,0
2201,1,0,0,0
2202,1,1,0,0
2203,1,1,0,0
2204,1,1,0,0
2205,1,1,0,0
2206,1,1,0,0
2207,1,0,0,0
2208,1,0,0,0
2209,1,0,0,0
2210,1,0,0,0
2211,1,0,0,0
2212,1,0,0,0
2213,1,0,0,0
2214,1,0,1,1
2215,1,0,0,0
2216,1,0,0,0
2217,1,0,1,1
2218,0,0,1,1
2219,0,1,0,0
2220,0,1,1,1
2221,0,1,1,1
2222,0,1,0,0
2223,0,1,1,1
2224,0,1,1,1
2225,0,1,1,1
2226,0,1,1,1
2227,0,1,0,0
2228,0,0,0,0
2229,1,0,1,1
2230,1,0,1,1
2231,1,0,1,1
2232,1,0,1,1
2233,1,0,1,1
2234,1,0,1,1
2235,1,0,1,1
2236,1,0,1,1
2237,1,0,1,1
2238,1,0,1,1
2239,1,0,1,1
2240,1,0,1,1
2241,1,0,1,1
2242,1,0,1,1
2243,1,0,1,1
2244,1,1,1,1
2245,1,1,1,1
2246,1,1,1,1
2247,1,1,1,1
2248,1,1,1,1
2249,1,1,1,1
2250,1,1,1,1
2251,1,1,1,1
2252,1,1,1,1
2253,1,1,1,1
2254,1,1,1,1
2255,1,1,1,1
2256,1,1,1,1
2257,1,1,1,1
2258,1,1,1,1
2259,1,1,1,1
2260,1,1,1,1
2261,1,1,1,1
2262,0,0,1,1
2263,0,0,1,1
2264,0,0,1,1
2265,0,0,1,1
2266,0,0,1,1
2267,0,0,1,1
2268,0,0,1,1
2269,0,0,1,1
2270,0,0,1,1
2271,0,0,1,1
2272,0,0,1,1
2273,0,0,1,1
2274,0,0,1,1
2275,0,0,1,1
2276,0,0,1,1
2277,0,1,1,1
2278,1,1,1,1
2279,1,1,1,1
2280,1,1,1,1
2281,1,1,1,1
2282,1,1,1,1
2283,1,1,1,1
2284,1,1,1,1
2285,1,1,1,1
2286,1,1,1,1
2287,1,1,1,1
2288,1,1,1,1
2289,1,1,1,1
2290,1,1,1,1
2291,1,1,1,1
2292,1,1,1,1
2293,1,1,1,1
2294,1,1,1,1
2295,0,0,1,1
2296,1,0,1,1
2297,1,0,1,1
2298,1,0,1,1
2299,1,0,1,1
2300,1,0,1,1
2301,1,0,1,1
2302,1,0,1,1
2303,1,0,1,1
2304,1,0,1,1
2305,1,0,1,1
2306,1,0,1,1
2307,1,0,1,1
2308,1,0,1,1
2309,1,0,1,1
2310,1,0,1,1
2311,1,0,1,1
2312,1,0,1,1
2313,1,0,1,1
2314,1,0,1,1
2315,1,0,1,1
2316,1,0,1,1
2317,1,0,1,1
2318,0,0,1,1
2319,0,1,1,1
2320,0,1,1,1
2321,0,1,1,1
2322,0,1,1,1
2323,1,0,1,1
2324,1,0,1,1
2325,1,0,1,1
2326,1,0,1,1
2327,1,0,1,1
2328,1,0,1,1
2329,1,0,1,1
2330,1,0,1,1
2331,1,0,1,1
2332,1,0,1,1
2333,1,0,1,1
2334,1,0,1,1
2335,1,0,1,1
2336,1,0,1,1
2337,1,0,1,1
2338,1,0,1,1
2339,1,0,1,1
2340,1,0,1,1
2341,1,0,1,1
2342,1,0,1,1
2343,1,0,1,1
2344,1,0,1,1
2345,1,0,1,1
2346,1,0,1,1
2347,1,0,1,1
2348,1,0,1,1
2349,1,0,1,1
2350,0,0,1,1
2351,0,0,1,1
2352,0,0,1,1
2353,0,0,1,1
2354,0,0,1,1
2355,0,0,1,1
2356,0,0,1,1
2357,0,0,1,1
2358,0,0,1,1
2359,1,0,1,1
2360,1,0,1,1
2361,1,0,1,1
2362,1,0,1,1
2363,1,0,1,1
2364,1,0,1,1
2365,1,0,1,1
2366,1,0,1,1
2367,1,0,1,1
2368,1,0,1,1
2369,1,0,1,1
2370,1,0,1,1
2371,1,0,1,1
2372,1,0,0,0
2373,1,0,1,1
2374,1,0,1,1
2375,1,0,1,1
2376,1,0,1,1
2377,1,0,1,1
2378,0,0,0,0
2379,0,0,0,0
2380,0,0,1,1
2381,0,0,1,1
2382,0,0,1,1
2383,0,0,1,1
2384,0,0,1,1
2385,0,0,1,1
2386,0,0,1,1
2387,0,0,1,1
2388,0,0,1,1
2389,0,0,1,1
2390,0,0,1,1
2391,0,0,1,1
2392,0,0,1,1
2393,0,0,1,1
2394,0,0,1,1
2395,0,0,1,1
2396,0,0,1,1
2397,0,0,1,1
2398,0,0,1,1
2399,0,0,1,1
2400,0,0,1,1
2401,0,0,1,1
2402,0,0,1,1
2403,0,0,1,1
2404,0,0,1,1
2405,0,0,1,1
2406,0,0,1,1
2407,1,1,1,1
2408,1,1,1,1
2409,0,0,1,1
2410,0,0,1,1
2411,0,0,1,1
2412,0,0,1,1
2413,0,0,1,1
2414,0,1,1,1
2415,0,1,1,1
2416,0,1,1,1
2417,0,1,1,1
2418,0,1,1,1
2419,0,1,1,1
2420,0,1,1,1
2421,0,1,1,1
2422,0,1,1,1
2423,0,1,1,1
2424,0,1,1,1
2425,0,1,1,1
2426,0,1,1,1
2427,0,1,1,1
2428,0,1,1,1
2429,0,1,1,1
2430,0,1,1,1
2431,0,1,1,1
2432,0,1,1,1
2433,0,1,1,1
2434,0,1,1,1
2435,0,1,1,1
2436,0,1,1,1
2437,0,1,1,1
2438,0,1,1,1
2439,0,1,1,1
2440,0,1,1,1
2441,0,1,1,1
2442,0,1,1,1
2443,0,1,1,1
2444,0,1,1,1
2445,0,0,1,1
2446,0,1,1,1
2447,0,1,1,1
2448,0,1,1,1
2449,0,1,1,1
2450,0,1,1,1
2451,0,1,1,1
2452,0,1,1,1
2453,0,1,1,1
2454,0,1,1,1
2455,0,1,1,1
2456,0,1,1,1
2457,0,0,1,1
2458,0,1,1,1
2459,0,1,1,1
2460,0,1,1,1
2461,0,1,1,1
2462,0,1,1,1
2463,0,1,1,1
2464,0,1,1,1
2465,0,1,1,1
2466,0,1,1,1
2467,0,1,1,1
2468,0,1,1,1
2469,0,1,1,1
2470,0,1,1,1
2471,0,1,1,1
2472,0,1,1,1
2473,0,1,1,1
2474,0,0,1,1
2475,0,1,1,1
2476,1,1,1,1
2477,1,1,1,1
2478,1,1,1,1
2479,1,1,1,1
2480,1,0,1,1
2481,1,0,1,1
2482,0,1,1,1
2483,0,0,1,1
2484,0,0,1,1
2485,0,0,1,1
2486,0,0,1,1
2487,0,0,1,1
2488,1,1,1,1
2489,1,1,1,1
2490,1,1,1,1
2491,1,1,1,1
2492,1,1,1,1
2493,1,1,1,1
2494,1,1,1,1
2495,1,1,1,1
2496,1,1,1,1
2497,1,1,1,1
2498,1,1,1,1
2499,1,0,1,1
2500,1,0,1,1
2501,1,0,1,1
2502,1,0,1,1
2503,1,0,1,1
2504,1,0,1,1
2505,1,0,1,1
2506,1,0,1,1
2507,1,0,1,1
2508,1,0,1,1
2509,0,0,1,1
2510,0,1,1,1
2511,0,1,1,1
2512,0,1,1,1
2513,0,1,1,1
2514,0,1,1,1
2515,0,1,1,1
2516,0,1,1,1
2517,0,1,1,1
2518,0,1,1,1
2519,0,0,1,1
2520,0,0,1,1
2521,0,0,1,1
2522,0,0,1,1
2523,0,0,1,1
2524,0,0,1,1
2525,0,0,1,1
2526,0,0,1,1
2527,0,0,1,1
2528,0,0,1,1
2529,0,0,1,1
2530,0,0,1,1
2531,0,0,1,1
2532,0,0,1,1
2533,0,0,1,1
2534,0,0,1,1
2535,0,0,1,1
2536,0,0,1,1
2537,0,0,1,1
2538,0,0,1,1
2539,0,1,1,1
2540,0,1,1,1
2541,0,1,1,1
2542,0,0,1,1
2543,0,0,0,0
2544,1,0,0,0
2545,1,0,0,0
2546,1,0,0,0
2547,1,0,0,0
2548,1,0,0,0
2549,1,0,0,0
2550,1,0,0,0
2551,1,0,0,0
2552,1,0,0,0
2553,1,0,0,0
2554,1,0,0,0
2555,1,0,0,0
2556,1,0,0,0
2557,1,0,0,0
2558,1,0,0,0
2559,1,0,0,0
2560,1,0,0,0
2561,1,0,0,0
2562,1,0,0,0
2563,1,0,0,0
2564,1,0,0,0
2565,1,0,0,0
2566,0,1,0,0
2567,1,1,0,0
2568,1,1,0,0
2569,1,1,0,0
2570,1,1,0,0
2571,1,1,0,0
2572,1,1,0,0
2573,1,1,0,0
2574,1,0,0,0
2575,0,0,0,0
2576,0,0,0,0
2577,0,0,0,0
2578,0,0,0,0
2579,0,0,0,0
2580,0,0,0,0
2581,0,0,0,0
2582,0,0,0,0
2583,0,0,0,0
2584,0,0,0,0
2585,0,0,0,0
2586,0,0,0,0
2587,0,0,0,0
2588,0,0,0,0
2589,0,0,0,0
2590,0,0,0,0
2591,0,0,0,0
2592,0,0,0,0
2593,0,0,0,0
2594,0,0,0,0
2595,1,1,0,0
2596,1,1,0,0
2597,1,1,0,0
2598,0,0,0,0
2599,1,0,0,0
2600,1,0,0,0
2601,1,0,0,0
2602,1,0,0,0
2603,1,0,0,0
2604,1,0,0,0
2605,1,0,0,0
2606,1,0,0,0
2607,1,0,0,0
2608,1,0,0,0
2609,1,0,0,0
2610,1,0,0,0
2611,1,0,0,0
2612,1,0,0,0
2613,1,0,0,0
2614,1,0,0,0
2615,1,0,0,0
2616,1,0,0,0
2617,1,0,0,0
2618,1,0,0,0
2619,1,0,0,0
2620,1,0,0,0
2621,1,0,0,0
2622,1,0,0,0
